year,month,graph_type,metric_type,metric_name,node,value
2022,1,A,nodal_metrics,BC,0,0.0011839162838172006
2022,1,A,nodal_metrics,BC,1,0.0
2022,1,A,nodal_metrics,BC,2,0.00017793519956227997
2022,1,A,nodal_metrics,BC,3,0.0023924894800038793
2022,1,A,nodal_metrics,BC,4,0.0
2022,1,A,nodal_metrics,BC,5,5.297951881489557e-06
2022,1,A,nodal_metrics,BC,6,0.0007125365721420913
2022,1,A,nodal_metrics,BC,7,0.0
2022,1,A,nodal_metrics,BC,8,0.0
2022,1,A,nodal_metrics,BC,9,0.001048508062493446
2022,1,A,nodal_metrics,BC,10,0.0017214409449043695
2022,1,A,nodal_metrics,BC,11,0.0012304615240212623
2022,1,A,nodal_metrics,BC,12,3.253814136265919e-05
2022,1,A,nodal_metrics,BC,13,0.019587034155323393
2022,1,A,nodal_metrics,BC,14,0.0006438513836446734
2022,1,A,nodal_metrics,BC,15,0.000990330951819241
2022,1,A,nodal_metrics,BC,16,0.000996059837095317
2022,1,A,nodal_metrics,BC,17,0.0005536498426180298
2022,1,A,nodal_metrics,BC,18,0.0013407154122258317
2022,1,A,nodal_metrics,BC,19,0.0005339438769441442
2022,1,A,nodal_metrics,BC,20,0.0018807302380949385
2022,1,A,nodal_metrics,BC,21,0.004539967800257846
2022,1,A,nodal_metrics,BC,22,0.0004151709139840462
2022,1,A,nodal_metrics,BC,23,0.0002024380059695652
2022,1,A,nodal_metrics,BC,24,2.7252981149594837e-05
2022,1,A,nodal_metrics,BC,25,0.000644591052709338
2022,1,A,nodal_metrics,BC,26,8.818579936394716e-05
2022,1,A,nodal_metrics,BC,27,0.0
2022,1,A,nodal_metrics,BC,28,0.0
2022,1,A,nodal_metrics,BC,29,0.00030754488056271973
2022,1,A,nodal_metrics,BC,30,0.0
2022,1,A,nodal_metrics,BC,31,0.005676516917232609
2022,1,A,nodal_metrics,BC,32,0.0
2022,1,A,nodal_metrics,BC,33,4.454508667258556e-05
2022,1,A,nodal_metrics,BC,34,0.00034331227949936134
2022,1,A,nodal_metrics,BC,35,0.00014529340368343906
2022,1,A,nodal_metrics,BC,36,5.399772499012283e-05
2022,1,A,nodal_metrics,BC,37,0.00012672679166807817
2022,1,A,nodal_metrics,BC,38,0.0013200893661860513
2022,1,A,nodal_metrics,BC,39,0.0006695397336854177
2022,1,A,nodal_metrics,BC,40,0.012674557332436654
2022,1,A,nodal_metrics,BC,41,2.2862069342085234e-05
2022,1,A,nodal_metrics,BC,42,1.6520558084701727e-05
2022,1,A,nodal_metrics,BC,43,0.0011673555541654192
2022,1,A,nodal_metrics,BC,44,0.0010981604222695704
2022,1,A,nodal_metrics,BC,45,0.047006213786914164
2022,1,A,nodal_metrics,BC,46,0.0
2022,1,A,nodal_metrics,BC,47,0.0
