year,month,graph_type,metric_type,metric_name,node,value
2020,1,A,nodal_metrics,BC,47,0.0
2020,1,A,nodal_metrics,BC,48,0.0012528459665193986
2020,1,A,nodal_metrics,BC,49,4.8092496222174604e-05
2020,1,A,nodal_metrics,BC,50,0.0005884319180551294
2020,1,A,nodal_metrics,BC,51,0.0013977542645994948
2020,1,A,nodal_metrics,BC,52,0.00012955167389398903
2020,1,A,nodal_metrics,BC,53,0.00040677194133547436
2020,1,A,nodal_metrics,BC,54,0.00022412551693235457
2020,1,A,nodal_metrics,BC,55,0.0036111999586574735
2020,1,A,nodal_metrics,BC,56,0.0035526506585375297
2020,1,A,nodal_metrics,BC,57,0.0
2020,1,A,nodal_metrics,BC,58,0.0006278205952047827
2020,1,A,nodal_metrics,BC,59,0.0007010197579092058
2020,1,A,nodal_metrics,BC,60,0.0019408621468871563
2020,1,A,nodal_metrics,BC,61,0.00028366049311598807
2020,1,A,nodal_metrics,BC,62,6.845850018500244e-05
2020,1,A,nodal_metrics,BC,63,0.000469355779995874
2020,1,A,nodal_metrics,BC,64,0.0008531665922363312
2020,1,A,nodal_metrics,BC,65,0.008203226592077227
2020,1,A,nodal_metrics,BC,66,0.0005735587594342288
2020,1,A,nodal_metrics,BC,67,0.00011983548355443958
2020,1,A,nodal_metrics,BC,68,8.178533700952194e-05
2020,1,A,nodal_metrics,BC,69,0.0006355773290520563
2020,1,A,nodal_metrics,BC,70,5.7084936525317875e-06
2020,1,A,nodal_metrics,BC,71,0.006135881406410629
2020,1,A,nodal_metrics,BC,72,0.0
2020,1,A,nodal_metrics,BC,73,0.0
2020,1,A,nodal_metrics,BC,74,0.0011901903672022322
2020,1,A,nodal_metrics,BC,75,0.0015931493413787522
2020,1,A,nodal_metrics,BC,76,0.018572362331503393
2020,1,A,nodal_metrics,BC,77,0.0
2020,1,A,nodal_metrics,BC,78,0.0
2020,1,A,nodal_metrics,BC,79,0.0
2020,1,A,nodal_metrics,BC,80,0.00020771294949983431
2020,1,A,nodal_metrics,BC,81,0.0012888950656785652
2020,1,A,nodal_metrics,BC,82,0.0
2020,1,A,nodal_metrics,BC,83,0.01326241186413004
2020,1,A,nodal_metrics,BC,84,0.0050769354395493235
2020,1,A,nodal_metrics,BC,85,0.0
2020,1,A,nodal_metrics,BC,86,0.0034576488060960088
2020,1,A,nodal_metrics,BC,87,0.0
2020,1,A,nodal_metrics,BC,88,0.0009770804282293595
2020,1,A,nodal_metrics,BC,89,0.0
2020,1,A,nodal_metrics,BC,90,0.0
2020,1,A,nodal_metrics,BC,91,0.0009775400987426233
2020,1,A,nodal_metrics,BC,92,0.0
2020,1,A,nodal_metrics,BC,93,0.0008062686576916269
2020,1,A,nodal_metrics,BC,94,2.6761296976065525e-05
2020,1,A,nodal_metrics,BC,95,0.0007832530861036251
2020,1,A,nodal_metrics,BC,96,0.0009042258990055407
2020,1,A,nodal_metrics,BC,97,0.0
2020,1,A,nodal_metrics,BC,98,0.0012327824771841535
2020,1,A,nodal_metrics,BC,99,0.0011466172892868334
2020,1,A,nodal_metrics,BC,100,0.0
2020,1,A,nodal_metrics,BC,101,0.0017176446154506724
2020,1,A,nodal_metrics,BC,102,0.0002923914837061666
2020,1,A,nodal_metrics,BC,103,0.0018913651184109027
2020,1,A,nodal_metrics,BC,104,0.002655630441857685
2020,1,A,nodal_metrics,BC,105,0.0023414192050698612
2020,1,A,nodal_metrics,BC,106,0.0009669890792062302
2020,1,A,nodal_metrics,BC,107,0.007479504590212404
2020,1,A,nodal_metrics,BC,108,0.0
2020,1,A,nodal_metrics,BC,109,0.010589475475040456
2020,1,A,nodal_metrics,BC,110,0.009801325728846996
2020,1,A,nodal_metrics,BC,111,0.002027402753421701
2020,1,A,nodal_metrics,BC,112,0.011956473971999327
2020,1,A,nodal_metrics,BC,113,0.0
2020,1,A,nodal_metrics,BC,114,0.0027600683070390436
2020,1,A,nodal_metrics,BC,115,0.0005599818813334721
2020,1,A,nodal_metrics,BC,116,0.0021287979736778167
2020,1,A,nodal_metrics,BC,117,0.00010767650291697757
2020,1,A,nodal_metrics,BC,118,0.00016891223666761366
2020,1,A,nodal_metrics,BC,119,0.0025624296293796822
2020,1,A,nodal_metrics,BC,120,0.0010353806949277835
2020,1,A,nodal_metrics,BC,121,0.0008079281416370735
2020,1,A,nodal_metrics,BC,122,4.99780541443104e-05
2020,1,A,nodal_metrics,BC,123,0.0003227394175941038
2020,1,A,nodal_metrics,BC,124,0.0007404754004835015
2020,1,A,nodal_metrics,BC,125,0.0004994717494504629
2020,1,A,nodal_metrics,BC,126,0.00040166301028962643
2020,1,A,nodal_metrics,BC,127,0.0010342225161514259
2020,1,A,nodal_metrics,BC,128,3.0587000002403165e-05
2020,1,A,nodal_metrics,BC,129,0.003767873701563104
2020,1,A,nodal_metrics,BC,130,0.0004657082666975575
2020,1,A,nodal_metrics,BC,131,0.0
2020,1,A,nodal_metrics,BC,132,4.088676679633144e-05
2020,1,A,nodal_metrics,BC,133,0.0007374893935525273
2020,1,A,nodal_metrics,BC,134,0.0003496972971589487
2020,1,A,nodal_metrics,BC,135,0.0034651444739725677
2020,1,A,nodal_metrics,BC,136,0.0011721380881513535
2020,1,A,nodal_metrics,BC,137,0.0013863168889187113
2020,1,A,nodal_metrics,BC,138,0.000959696448512782
2020,1,A,nodal_metrics,BC,139,0.00027704068245769744
2020,1,A,nodal_metrics,BC,140,0.0
2020,1,A,nodal_metrics,BC,141,0.0008833088862827939
2020,1,A,nodal_metrics,BC,142,0.0011560926540385365
2020,1,A,nodal_metrics,BC,143,0.0
2020,1,A,nodal_metrics,BC,144,0.00407524475831195
2020,1,A,nodal_metrics,BC,145,1.0520511369407804e-05
2020,1,A,nodal_metrics,BC,146,0.00038991610815939016
2020,1,A,nodal_metrics,BC,147,4.760443553183321e-05
2020,1,A,nodal_metrics,BC,148,0.0001736241707137352
2020,1,A,nodal_metrics,BC,149,0.0
2020,1,A,nodal_metrics,BC,150,0.0
2020,1,A,nodal_metrics,BC,151,0.004793642453931116
2020,1,A,nodal_metrics,BC,152,0.0012440208769243899
2020,1,A,nodal_metrics,BC,153,0.00041162378575114954
2020,1,A,nodal_metrics,BC,154,0.00022071995295320788
2020,1,A,nodal_metrics,BC,155,0.000575399650167646
2020,1,A,nodal_metrics,BC,156,0.0006308782922951648
2020,1,A,nodal_metrics,BC,157,0.006579887422106887
2020,1,A,nodal_metrics,BC,158,0.0
2020,1,A,nodal_metrics,BC,159,0.010658786424990917
2020,1,A,nodal_metrics,BC,160,0.0001695227229869731
2020,1,A,nodal_metrics,BC,161,0.0005822281524875839
2020,1,A,nodal_metrics,BC,162,0.0053096292452153426
2020,1,A,nodal_metrics,BC,163,0.0
2020,1,A,nodal_metrics,BC,164,0.0
2020,1,A,nodal_metrics,BC,165,0.0
2020,1,A,nodal_metrics,BC,166,0.00417704848734238
2020,1,A,nodal_metrics,BC,167,0.0009286713130077724
2020,1,A,nodal_metrics,BC,168,0.0022806429303652864
2020,1,A,nodal_metrics,BC,169,0.0003130521502924657
2020,1,A,nodal_metrics,BC,170,0.001437042807017227
2020,1,A,nodal_metrics,BC,171,0.0011948161793475828
2020,1,A,nodal_metrics,BC,172,0.0006751360971797196
2020,1,A,nodal_metrics,BC,173,5.7678308863495834e-05
2020,1,A,nodal_metrics,BC,174,0.0016584403844545586
2020,1,A,nodal_metrics,BC,175,0.005747401370450451
2020,1,A,nodal_metrics,BC,176,0.0
2020,1,A,nodal_metrics,BC,177,0.0019013326697338976
2020,1,A,nodal_metrics,BC,178,0.0041252703061779306
2020,1,A,nodal_metrics,BC,179,0.0
2020,1,A,nodal_metrics,BC,180,0.0022896128169426874
2020,1,A,nodal_metrics,BC,181,0.0
2020,1,A,nodal_metrics,BC,182,0.0010099642752842955
2020,1,A,nodal_metrics,BC,183,0.008986650847162794
2020,1,A,nodal_metrics,BC,184,0.0017484339827199648
2020,1,A,nodal_metrics,BC,185,0.0
2020,1,A,nodal_metrics,BC,186,1.7667674713515123e-06
2020,1,A,nodal_metrics,BC,187,0.0003199073347921744
2020,1,A,nodal_metrics,BC,188,0.0001629320771680651
2020,1,A,nodal_metrics,BC,189,0.0
2020,1,A,nodal_metrics,BC,190,0.0
2020,1,A,nodal_metrics,BC,191,0.0008547987639430556
2020,1,A,nodal_metrics,BC,192,0.0004986625684942896
2020,1,A,nodal_metrics,BC,193,9.893897839568469e-07
2020,1,A,nodal_metrics,BC,194,0.0
2020,1,A,nodal_metrics,BC,195,0.0038125119746457033
2020,1,A,nodal_metrics,BC,196,0.0018097611801364362
2020,1,A,nodal_metrics,BC,197,0.0
2020,1,A,nodal_metrics,BC,198,0.0013167180065314162
2020,1,A,nodal_metrics,BC,199,0.000686859741755061
2020,1,A,nodal_metrics,BC,200,0.004805851411096226
2020,1,A,nodal_metrics,BC,201,0.0
2020,1,A,nodal_metrics,BC,202,0.00020731986151629155
2020,1,A,nodal_metrics,BC,203,0.0
2020,1,A,nodal_metrics,BC,204,0.000332000587288155
2020,1,A,nodal_metrics,BC,205,0.0006953436492022052
2020,1,A,nodal_metrics,BC,206,0.002985121146505193
2020,1,A,nodal_metrics,BC,207,0.0
2020,1,A,nodal_metrics,BC,208,0.0004429005331058931
2020,1,A,nodal_metrics,BC,209,0.00914840415691445
2020,1,A,nodal_metrics,BC,210,0.0011196950828166866
2020,1,A,nodal_metrics,BC,211,0.0007348783456223037
2020,1,A,nodal_metrics,BC,212,2.3879553961192515e-06
2020,1,A,nodal_metrics,BC,213,0.0
2020,1,A,nodal_metrics,BC,214,0.00324000928992442
2020,1,A,nodal_metrics,BC,215,0.009526167414051217
2020,1,A,nodal_metrics,BC,216,0.000983224282736581
2020,1,A,nodal_metrics,BC,217,0.0026347505126900306
2020,1,A,nodal_metrics,BC,218,0.00022533480529901283
2020,1,A,nodal_metrics,BC,219,0.0010335588212016377
2020,1,A,nodal_metrics,BC,220,0.002449745715172115
2020,1,A,nodal_metrics,BC,221,0.0
2020,1,A,nodal_metrics,BC,222,0.00031147903995879656
2020,1,A,nodal_metrics,BC,223,0.0
2020,1,A,nodal_metrics,BC,224,0.00023285898859769607
2020,1,A,nodal_metrics,BC,225,0.0005197277458923817
2020,1,A,nodal_metrics,BC,226,0.001264492300730662
2020,1,A,nodal_metrics,BC,227,0.010089154725530828
2020,1,A,nodal_metrics,BC,228,0.0001795649860846699
2020,1,A,nodal_metrics,BC,229,0.0
2020,1,A,nodal_metrics,BC,230,0.00011832909912763234
2020,1,A,nodal_metrics,BC,231,0.005474808836552473
2020,1,A,nodal_metrics,BC,232,0.0018592922406836083
2020,1,A,nodal_metrics,BC,233,0.005830378925756879
2020,1,A,nodal_metrics,BC,234,0.033297269453627105
2020,1,A,nodal_metrics,BC,235,0.0
2020,1,A,nodal_metrics,BC,236,0.04954944744724603
2020,1,A,nodal_metrics,BC,237,0.0004984942434565672
2020,1,A,nodal_metrics,BC,238,0.00037673123151314714
2020,1,A,nodal_metrics,BC,239,0.0003575380634850851
2020,1,A,nodal_metrics,BC,240,0.0019101665116954094
2020,1,A,nodal_metrics,BC,241,0.003530332834367076
2020,1,A,nodal_metrics,BC,242,0.0
2020,1,A,nodal_metrics,BC,243,0.0
2020,1,A,nodal_metrics,BC,244,0.0
2020,1,A,nodal_metrics,BC,245,0.0
2020,1,A,nodal_metrics,BC,246,0.0002619789933383042
2020,1,A,nodal_metrics,BC,247,0.00034586548326603667
2020,1,A,nodal_metrics,BC,248,0.0006185433715695636
2020,1,A,nodal_metrics,CC,0,0.463579604578564
2020,1,A,nodal_metrics,CC,1,0.0
2020,1,A,nodal_metrics,CC,2,0.4295669705469845
2020,1,A,nodal_metrics,CC,3,0.463579604578564
2020,1,A,nodal_metrics,CC,4,0.0
2020,1,A,nodal_metrics,CC,5,0.3961920931360659
2020,1,A,nodal_metrics,CC,6,0.46222410865874364
2020,1,A,nodal_metrics,CC,7,0.392259665412631
2020,1,A,nodal_metrics,CC,8,0.0
2020,1,A,nodal_metrics,CC,9,0.4116683467741935
2020,1,A,nodal_metrics,CC,10,0.4761465215701515
2020,1,A,nodal_metrics,CC,11,0.47329534479428237
2020,1,A,nodal_metrics,CC,12,0.358459512837393
2020,1,A,nodal_metrics,CC,13,0.601067091868024
2020,1,A,nodal_metrics,CC,14,0.4819531864673485
2020,1,A,nodal_metrics,CC,15,0.4690820331195558
2020,1,A,nodal_metrics,CC,16,0.4378965239924939
2020,1,A,nodal_metrics,CC,17,0.4440467560710402
2020,1,A,nodal_metrics,CC,18,0.4804882831650162
2020,1,A,nodal_metrics,CC,19,0.4295669705469845
2020,1,A,nodal_metrics,CC,20,0.4663145874964316
2020,1,A,nodal_metrics,CC,21,0.532258064516129
2020,1,A,nodal_metrics,CC,22,0.42494797086368363
2020,1,A,nodal_metrics,CC,23,0.4127431988545439
2020,1,A,nodal_metrics,CC,24,0.4182027649769585
2020,1,A,nodal_metrics,CC,25,0.4127431988545439
2020,1,A,nodal_metrics,CC,26,0.42724498692240626
2020,1,A,nodal_metrics,CC,27,0.0
2020,1,A,nodal_metrics,CC,28,0.0
2020,1,A,nodal_metrics,CC,29,0.42840283241542093
2020,1,A,nodal_metrics,CC,30,0.0
2020,1,A,nodal_metrics,CC,31,0.5066687344913151
2020,1,A,nodal_metrics,CC,32,0.0
2020,1,A,nodal_metrics,CC,33,0.42154838709677417
2020,1,A,nodal_metrics,CC,34,0.4595367591897974
2020,1,A,nodal_metrics,CC,35,0.43191433104177684
2020,1,A,nodal_metrics,CC,36,0.41490982981965957
2020,1,A,nodal_metrics,CC,37,0.36762940735183797
2020,1,A,nodal_metrics,CC,38,0.45556381890861763
2020,1,A,nodal_metrics,CC,39,0.44033605894509836
2020,1,A,nodal_metrics,CC,40,0.5833234138793001
2020,1,A,nodal_metrics,CC,41,0.4160016977928692
2020,1,A,nodal_metrics,CC,42,0.4127431988545439
2020,1,A,nodal_metrics,CC,43,0.4295669705469845
2020,1,A,nodal_metrics,CC,44,0.4761465215701515
2020,1,A,nodal_metrics,CC,45,0.6175025201612903
2020,1,A,nodal_metrics,CC,46,0.0
2020,1,A,nodal_metrics,CC,47,0.0
2020,1,A,nodal_metrics,CC,48,0.4595367591897974
2020,1,A,nodal_metrics,CC,49,0.37108132666969557
2020,1,A,nodal_metrics,CC,50,0.4440467560710402
2020,1,A,nodal_metrics,CC,51,0.4490927419354839
2020,1,A,nodal_metrics,CC,52,0.398188023076298
2020,1,A,nodal_metrics,CC,53,0.42840283241542093
2020,1,A,nodal_metrics,CC,54,0.4238087001643172
2020,1,A,nodal_metrics,CC,55,0.4516589861751152
2020,1,A,nodal_metrics,CC,56,0.4940020161290323
2020,1,A,nodal_metrics,CC,57,0.0
2020,1,A,nodal_metrics,CC,58,0.4478205245362332
2020,1,A,nodal_metrics,CC,59,0.45688047734476966
2020,1,A,nodal_metrics,CC,60,0.4864019851116625
2020,1,A,nodal_metrics,CC,61,0.41709932760234913
2020,1,A,nodal_metrics,CC,62,0.40847711927981994
2020,1,A,nodal_metrics,CC,63,0.4238087001643172
2020,1,A,nodal_metrics,CC,64,0.4452975920036347
2020,1,A,nodal_metrics,CC,65,0.5182971972501322
2020,1,A,nodal_metrics,CC,66,0.43191433104177684
2020,1,A,nodal_metrics,CC,67,0.41490982981965957
2020,1,A,nodal_metrics,CC,68,0.40429832522069137
2020,1,A,nodal_metrics,CC,69,0.4582047685834502
2020,1,A,nodal_metrics,CC,70,0.3429081239941221
2020,1,A,nodal_metrics,CC,71,0.5050499845408636
2020,1,A,nodal_metrics,CC,72,0.0
2020,1,A,nodal_metrics,CC,73,0.0
2020,1,A,nodal_metrics,CC,74,0.43309765797613786
2020,1,A,nodal_metrics,CC,75,0.4804882831650162
2020,1,A,nodal_metrics,CC,76,0.6056729699666296
2020,1,A,nodal_metrics,CC,77,0.0
2020,1,A,nodal_metrics,CC,78,0.0
2020,1,A,nodal_metrics,CC,79,0.0
2020,1,A,nodal_metrics,CC,80,0.4193120561307435
2020,1,A,nodal_metrics,CC,81,0.4354838709677419
2020,1,A,nodal_metrics,CC,82,0.3790902761661638
2020,1,A,nodal_metrics,CC,83,0.5748387096774193
2020,1,A,nodal_metrics,CC,84,0.5002552062066149
2020,1,A,nodal_metrics,CC,85,0.0
2020,1,A,nodal_metrics,CC,86,0.5050499845408636
2020,1,A,nodal_metrics,CC,87,0.0
2020,1,A,nodal_metrics,CC,88,0.43309765797613786
2020,1,A,nodal_metrics,CC,89,0.0
2020,1,A,nodal_metrics,CC,90,0.0
2020,1,A,nodal_metrics,CC,91,0.4260933831840709
2020,1,A,nodal_metrics,CC,92,0.40020416496529193
2020,1,A,nodal_metrics,CC,93,0.43191433104177684
2020,1,A,nodal_metrics,CC,94,0.3971875506565083
2020,1,A,nodal_metrics,CC,95,0.4354838709677419
2020,1,A,nodal_metrics,CC,96,0.4295669705469845
2020,1,A,nodal_metrics,CC,97,0.0
2020,1,A,nodal_metrics,CC,98,0.45688047734476966
2020,1,A,nodal_metrics,CC,99,0.4260933831840709
2020,1,A,nodal_metrics,CC,100,0.0
2020,1,A,nodal_metrics,CC,101,0.4909336806251252
2020,1,A,nodal_metrics,CC,102,0.4307374527555594
2020,1,A,nodal_metrics,CC,103,0.4819531864673485
2020,1,A,nodal_metrics,CC,104,0.4909336806251252
2020,1,A,nodal_metrics,CC,105,0.4894137621092579
2020,1,A,nodal_metrics,CC,106,0.4608765165052196
2020,1,A,nodal_metrics,CC,107,0.532258064516129
2020,1,A,nodal_metrics,CC,108,0.0
2020,1,A,nodal_metrics,CC,109,0.5432324575989358
2020,1,A,nodal_metrics,CC,110,0.5585888521600364
2020,1,A,nodal_metrics,CC,111,0.4582047685834502
2020,1,A,nodal_metrics,CC,112,0.5508036416769697
2020,1,A,nodal_metrics,CC,113,0.0
2020,1,A,nodal_metrics,CC,114,0.49867711407347104
2020,1,A,nodal_metrics,CC,115,0.45556381890861763
2020,1,A,nodal_metrics,CC,116,0.4804882831650162
2020,1,A,nodal_metrics,CC,117,0.3781833616298811
2020,1,A,nodal_metrics,CC,118,0.4204272477693891
2020,1,A,nodal_metrics,CC,119,0.5018433179723502
2020,1,A,nodal_metrics,CC,120,0.45556381890861763
2020,1,A,nodal_metrics,CC,121,0.4307374527555594
2020,1,A,nodal_metrics,CC,122,0.4138236784326972
2020,1,A,nodal_metrics,CC,123,0.4490927419354839
2020,1,A,nodal_metrics,CC,124,0.4595367591897974
2020,1,A,nodal_metrics,CC,125,0.4138236784326972
2020,1,A,nodal_metrics,CC,126,0.4238087001643172
2020,1,A,nodal_metrics,CC,127,0.45556381890861763
2020,1,A,nodal_metrics,CC,128,0.4032669519420671
2020,1,A,nodal_metrics,CC,129,0.4582047685834502
2020,1,A,nodal_metrics,CC,130,0.4478205245362332
2020,1,A,nodal_metrics,CC,131,0.3855625491738788
2020,1,A,nodal_metrics,CC,132,0.42154838709677417
2020,1,A,nodal_metrics,CC,133,0.42724498692240626
2020,1,A,nodal_metrics,CC,134,0.4260933831840709
2020,1,A,nodal_metrics,CC,135,0.5002552062066149
2020,1,A,nodal_metrics,CC,136,0.4415660479365651
2020,1,A,nodal_metrics,CC,137,0.4452975920036347
2020,1,A,nodal_metrics,CC,138,0.4582047685834502
2020,1,A,nodal_metrics,CC,139,0.4053349875930521
2020,1,A,nodal_metrics,CC,140,0.0
2020,1,A,nodal_metrics,CC,141,0.4366868650864374
2020,1,A,nodal_metrics,CC,142,0.4354838709677419
2020,1,A,nodal_metrics,CC,143,0.0
2020,1,A,nodal_metrics,CC,144,0.4940020161290323
2020,1,A,nodal_metrics,CC,145,0.3952016129032258
2020,1,A,nodal_metrics,CC,146,0.4415660479365651
2020,1,A,nodal_metrics,CC,147,0.4053349875930521
2020,1,A,nodal_metrics,CC,148,0.42494797086368363
2020,1,A,nodal_metrics,CC,149,0.0
2020,1,A,nodal_metrics,CC,150,0.0
2020,1,A,nodal_metrics,CC,151,0.4879032258064516
2020,1,A,nodal_metrics,CC,152,0.4354838709677419
2020,1,A,nodal_metrics,CC,153,0.43191433104177684
2020,1,A,nodal_metrics,CC,154,0.42494797086368363
2020,1,A,nodal_metrics,CC,155,0.3952016129032258
2020,1,A,nodal_metrics,CC,156,0.4440467560710402
2020,1,A,nodal_metrics,CC,157,0.5217183008623443
2020,1,A,nodal_metrics,CC,158,0.0
2020,1,A,nodal_metrics,CC,159,0.5018433179723502
2020,1,A,nodal_metrics,CC,160,0.42154838709677417
2020,1,A,nodal_metrics,CC,161,0.42494797086368363
2020,1,A,nodal_metrics,CC,162,0.5099375650364203
2020,1,A,nodal_metrics,CC,163,0.0
2020,1,A,nodal_metrics,CC,164,0.0
2020,1,A,nodal_metrics,CC,165,0.0
2020,1,A,nodal_metrics,CC,166,0.5099375650364203
2020,1,A,nodal_metrics,CC,167,0.45688047734476966
2020,1,A,nodal_metrics,CC,168,0.4834270494229062
2020,1,A,nodal_metrics,CC,169,0.4116683467741935
2020,1,A,nodal_metrics,CC,170,0.4775850306987623
2020,1,A,nodal_metrics,CC,171,0.42840283241542093
2020,1,A,nodal_metrics,CC,172,0.4204272477693891
2020,1,A,nodal_metrics,CC,173,0.4138236784326972
2020,1,A,nodal_metrics,CC,174,0.46222410865874364
2020,1,A,nodal_metrics,CC,175,0.5034415450996507
2020,1,A,nodal_metrics,CC,176,0.0
2020,1,A,nodal_metrics,CC,177,0.4894137621092579
2020,1,A,nodal_metrics,CC,178,0.4955506117908787
2020,1,A,nodal_metrics,CC,179,0.0
2020,1,A,nodal_metrics,CC,180,0.4955506117908787
2020,1,A,nodal_metrics,CC,181,0.0
2020,1,A,nodal_metrics,CC,182,0.463579604578564
2020,1,A,nodal_metrics,CC,183,0.5605696636925188
2020,1,A,nodal_metrics,CC,184,0.4608765165052196
2020,1,A,nodal_metrics,CC,185,0.0
2020,1,A,nodal_metrics,CC,186,0.3528585829493087
2020,1,A,nodal_metrics,CC,187,0.4063769798490754
2020,1,A,nodal_metrics,CC,188,0.41709932760234913
2020,1,A,nodal_metrics,CC,189,0.0
2020,1,A,nodal_metrics,CC,190,0.0
2020,1,A,nodal_metrics,CC,191,0.42840283241542093
2020,1,A,nodal_metrics,CC,192,0.41709932760234913
2020,1,A,nodal_metrics,CC,193,0.30110599078341016
2020,1,A,nodal_metrics,CC,194,0.38276185269077556
2020,1,A,nodal_metrics,CC,195,0.5050499845408636
2020,1,A,nodal_metrics,CC,196,0.4542547274749722
2020,1,A,nodal_metrics,CC,197,0.0
2020,1,A,nodal_metrics,CC,198,0.4478205245362332
2020,1,A,nodal_metrics,CC,199,0.4366868650864374
2020,1,A,nodal_metrics,CC,200,0.4971089470480827
2020,1,A,nodal_metrics,CC,201,0.0
2020,1,A,nodal_metrics,CC,202,0.44033605894509836
2020,1,A,nodal_metrics,CC,203,0.0
2020,1,A,nodal_metrics,CC,204,0.4063769798490754
2020,1,A,nodal_metrics,CC,205,0.44033605894509836
2020,1,A,nodal_metrics,CC,206,0.4690820331195558
2020,1,A,nodal_metrics,CC,207,0.0
2020,1,A,nodal_metrics,CC,208,0.4342874867068415
2020,1,A,nodal_metrics,CC,209,0.5469918517691706
2020,1,A,nodal_metrics,CC,210,0.474716652136007
2020,1,A,nodal_metrics,CC,211,0.4529531379979665
2020,1,A,nodal_metrics,CC,212,0.32065039586468624
2020,1,A,nodal_metrics,CC,213,0.0
2020,1,A,nodal_metrics,CC,214,0.5002552062066149
2020,1,A,nodal_metrics,CC,215,0.5508036416769697
2020,1,A,nodal_metrics,CC,216,0.45556381890861763
2020,1,A,nodal_metrics,CC,217,0.463579604578564
2020,1,A,nodal_metrics,CC,218,0.40953535015878323
2020,1,A,nodal_metrics,CC,219,0.4415660479365651
2020,1,A,nodal_metrics,CC,220,0.4804882831650162
2020,1,A,nodal_metrics,CC,221,0.0
2020,1,A,nodal_metrics,CC,222,0.4193120561307435
2020,1,A,nodal_metrics,CC,223,0.0
2020,1,A,nodal_metrics,CC,224,0.4127431988545439
2020,1,A,nodal_metrics,CC,225,0.4354838709677419
2020,1,A,nodal_metrics,CC,226,0.45688047734476966
2020,1,A,nodal_metrics,CC,227,0.548891129032258
2020,1,A,nodal_metrics,CC,228,0.4260933831840709
2020,1,A,nodal_metrics,CC,229,0.0
2020,1,A,nodal_metrics,CC,230,0.39421607272142223
2020,1,A,nodal_metrics,CC,231,0.474716652136007
2020,1,A,nodal_metrics,CC,232,0.47329534479428237
2020,1,A,nodal_metrics,CC,233,0.5376892692560895
2020,1,A,nodal_metrics,CC,234,0.6505376344086021
2020,1,A,nodal_metrics,CC,235,0.0
2020,1,A,nodal_metrics,CC,236,0.6755583126550868
2020,1,A,nodal_metrics,CC,237,0.4391129032258065
2020,1,A,nodal_metrics,CC,238,0.4391129032258065
2020,1,A,nodal_metrics,CC,239,0.41490982981965957
2020,1,A,nodal_metrics,CC,240,0.4608765165052196
2020,1,A,nodal_metrics,CC,241,0.49246306903828757
2020,1,A,nodal_metrics,CC,242,0.0
2020,1,A,nodal_metrics,CC,243,0.0
