year,month,node_id,node_name,metric,value
2019,09,183,RUS,BC,0.010272057562125812
2019,09,45,CHN,BC,0.0407764847162352
2019,10,209,ESP,BC,0.0063080612120868474
2019,10,65,EGY,BC,0.005666706827867868
2019,10,215,CHE,BC,0.009780416236052308
2019,10,45,CHN,BC,0.03083353040791856
2019,10,104,IDN,BC,0.005240557062303653
2019,10,236,USA,BC,0.05098723339002948
2019,11,65,EGY,BC,0.009337216598350644
2019,11,110,ITA,BC,0.011747398442262243
2019,11,183,RUS,BC,0.013960624216293512
2019,11,112,JPN,BC,0.014154801085349047
2019,11,31,BRA,BC,0.007511149895887225
2019,11,236,USA,BC,0.045172142674507504
2019,12,233,ARE,BC,0.006541376452788649
2019,12,236,USA,BC,0.060059771700947576
2019,12,76,FRA,BC,0.02267513168203941
2019,12,109,ISR,BC,0.009137767930295228
2019,12,209,ESP,BC,0.012429632795617963
2019,12,110,ITA,BC,0.010402534876562352
2020,01,215,CHE,BC,0.010994404189273268
2020,01,162,NGA,BC,0.00490671956174928
2020,01,111,JAM,BC,0.004864581586391719
2020,01,209,ESP,BC,0.011196511714622997
2020,01,76,FRA,BC,0.018518804206908983
2020,01,233,ARE,BC,0.009195447938853083
2020,01,236,USA,BC,0.05050355409540348
2020,02,233,ARE,BC,0.005830378925756879
2020,02,74,FJI,BC,0.0011901903672022322
2020,02,84,GHA,BC,0.0050769354395493235
2020,02,109,ISR,BC,0.010589475475040456
2020,02,110,ITA,BC,0.009801325728846996
2020,02,83,DEU,BC,0.01326241186413004
2020,02,236,USA,BC,0.04954944744724603
2020,03,233,ARE,BC,0.006503702619087307
2020,03,13,AUS,BC,0.016899555849324246
2020,03,236,USA,BC,0.05358200133503871
2020,03,56,CUB,BC,0.006199145114340516
2020,03,157,NLD,BC,0.009463717767049174
2020,03,151,MAR,BC,0.008725133710206652
2020,04,233,ARE,BC,0.011029079333593537
2020,04,56,CUB,BC,0.013898399732868638
2020,04,215,CHE,BC,0.00831881088373698
2020,04,236,USA,BC,0.05037198103189708
2020,04,112,JPN,BC,0.012808360926626357
2020,04,13,AUS,BC,0.024461713563901425
2020,05,20,BLR,BC,0.0068985242761708645
2020,05,83,DEU,BC,0.012538776065966557
2020,05,183,RUS,BC,0.009506715272956033
2020,05,31,BRA,BC,0.012173018752989888
2020,05,236,USA,BC,0.06499861744126863
2020,06,112,JPN,BC,0.019663725169356366
2020,06,45,CHN,BC,0.049091912237423756
2020,06,227,TUR,BC,0.012496477500750437
2020,06,109,ISR,BC,0.005234077402942543
2020,06,110,ITA,BC,0.013038948876479307
2020,06,15,AZE,BC,0.006461517223442646
2020,07,236,USA,BC,0.045311757973367915
2020,07,45,CHN,BC,0.028525067183463277
2020,07,227,TUR,BC,0.011577336505012952
2020,07,234,GBR,BC,0.0443463979695875
2020,07,162,NGA,BC,0.008052425662628003
2020,07,65,EGY,BC,0.004224386304425364
2020,08,233,ARE,BC,0.008866353734222865
2020,08,227,TUR,BC,0.01140605121461471
2020,08,236,USA,BC,0.07065583664482106
2020,08,110,ITA,BC,0.016721841459171327
2020,08,137,MLI,BC,0.002145625735373122
2020,08,45,CHN,BC,0.02790382554982297
2020,08,209,ESP,BC,0.009717706468141487
2020,09,162,NGA,BC,0.007638042310281623
2020,09,157,NLD,BC,0.0074153988053650526
2020,09,109,ISR,BC,0.017173602183789476
2020,09,215,CHE,BC,0.006686616949307662
2020,09,45,CHN,BC,0.037101894628694815
2020,09,236,USA,BC,0.047346397585847085
2020,09,110,ITA,BC,0.014220392910028022
2020,10,65,EGY,BC,0.009134870634027518
2020,10,183,RUS,BC,0.015090285836971092
2020,10,215,CHE,BC,0.009529598148562654
2020,10,236,USA,BC,0.07035539721644735
2020,10,56,CUB,BC,0.004837164394087447
2020,10,45,CHN,BC,0.03538831353465047
2020,10,209,ESP,BC,0.010018203530261288
2020,11,183,RUS,BC,0.013519995860787427
2020,11,209,ESP,BC,0.007479231858217796
2020,11,109,ISR,BC,0.013096503267096398
2020,11,236,USA,BC,0.07990606152885854
2020,11,45,CHN,BC,0.042115128406687095
2020,11,215,CHE,BC,0.008339173368458512
2020,12,45,CHN,BC,0.0320909071676462
2020,12,236,USA,BC,0.0518107763545071
2020,12,116,KEN,BC,0.004383649220024284
2020,12,13,AUS,BC,0.016642278476345335
2020,12,109,ISR,BC,0.009526846878953745
2020,12,112,JPN,BC,0.018406122006174506
2021,01,236,USA,BC,0.05995262266868893
2021,01,112,JPN,BC,0.017001935310543587
2021,01,209,ESP,BC,0.010521346384332829
2021,01,65,EGY,BC,0.0068284909735305665
2021,01,56,CUB,BC,0.006757163415273129
2021,01,183,RUS,BC,0.01167900469316931
2021,02,13,AUS,BC,0.02750036407009856
2021,02,233,ARE,BC,0.007322199124698185
2021,02,215,CHE,BC,0.0099054909699842
2021,02,236,USA,BC,0.054416221094003674
2021,02,183,RUS,BC,0.014528054444175882
2021,02,45,CHN,BC,0.03310836214136707
2021,03,157,NLD,BC,0.0044725022082086705
2021,03,110,ITA,BC,0.011640778394033628
2021,03,65,EGY,BC,0.006133970686863474
2021,03,45,CHN,BC,0.03515969682108268
2021,03,104,IDN,BC,0.005923659036305607
2021,03,236,USA,BC,0.06402289227685155
2021,04,217,TWN,BC,0.004214683211074431
2021,04,13,AUS,BC,0.021315252742669568
2021,04,65,EGY,BC,0.008710702435500033
2021,04,209,ESP,BC,0.011508205832972523
2021,04,236,USA,BC,0.057395072048612716
2021,05,45,CHN,BC,0.036612001236100936
2021,05,162,NGA,BC,0.008753771430192818
2021,05,175,PHL,BC,0.005954546800575764
2021,05,236,USA,BC,0.05221330301833294
2021,05,227,TUR,BC,0.006633840355362472
2021,05,241,VNM,BC,0.0038698289506801328
2021,05,172,PNG,BC,0.0012327197844279414
2021,05,178,PRT,BC,0.006291247043743663
2021,06,138,MLT,BC,0.002679296385736128
2021,06,13,AUS,BC,0.027360918782461944
2021,06,178,PRT,BC,0.006778269748506844
2021,06,45,CHN,BC,0.03260114655486391
2021,06,65,EGY,BC,0.008518529507688756
2021,06,157,NLD,BC,0.00899448954840996
2021,06,236,USA,BC,0.03883568971978301
2021,07,45,CHN,BC,0.035095317306200836
2021,07,162,NGA,BC,0.00578759492683743
2021,07,110,ITA,BC,0.012967394731641057
2021,07,236,USA,BC,0.05521850492384785
2021,07,215,CHE,BC,0.011429806657389657
2021,08,31,BRA,BC,0.009878369207531754
2021,08,119,KOR,BC,0.006686547779230968
2021,08,109,ISR,BC,0.011282313124031105
2021,08,236,USA,BC,0.06330315670616292
2021,08,209,ESP,BC,0.013100317859190224
2021,08,45,CHN,BC,0.038767723945833533
2021,08,74,FJI,BC,0.0021422921208229064
2021,09,236,USA,BC,0.06384049592212919
2021,09,144,MEX,BC,0.007874119988363213
2021,09,178,PRT,BC,0.007636236250601519
2021,09,110,ITA,BC,0.01227299303809444
2021,09,45,CHN,BC,0.029648936300476127
2021,09,217,TWN,BC,0.010348908585261952
2021,10,215,CHE,BC,0.008849606037654702
2021,10,209,ESP,BC,0.00876783303331367
2021,10,233,ARE,BC,0.011166272848982847
2021,10,162,NGA,BC,0.008064176431127957
2021,10,40,CAN,BC,0.012882556643684139
2021,10,112,JPN,BC,0.012477748472505242
2021,10,236,USA,BC,0.03976951670248789
2021,11,159,NZL,BC,0.007976433915059023
2021,11,45,CHN,BC,0.03348363953305478
2021,11,21,BEL,BC,0.003502557708577408
2021,11,180,QAT,BC,0.003782315509737039
2021,11,236,USA,BC,0.03971714338377496
2021,11,233,ARE,BC,0.008335190843811062
2021,11,209,ESP,BC,0.008358089583051658
2021,12,56,CUB,BC,0.006067748200265542
2021,12,236,USA,BC,0.047094249028144373
2021,12,112,JPN,BC,0.011593223505742174
2021,12,227,TUR,BC,0.008469749919499494
2021,12,110,ITA,BC,0.010838367641610207
2021,12,209,ESP,BC,0.013029390222907273
2022,01,217,TWN,BC,0.009659114704467307
2022,01,45,CHN,BC,0.041819954028806394
2022,01,209,ESP,BC,0.00884875009460473
